station,emission,echeance,horizon,mb1,mb2,mb3,mb4,mb5,mb6,mb7,mb8,mb9,mb10,mb11,mb12,mb13,mb14,mb15,mb16,mb17,mb18,mb19,mb20,mb21,mb22,mb23,mb24,mb25,mb26,mb27,mb28,mb29,mb30,mb31,mb32,mb33,mb34,mb35,mb36,mb37,mb38,mb39,mb40,mb41,mb42,mb43,mb44,mb45,mb46,mb47,mb48,mb49,mb50
022513,2022-05-08 00:00:00,2022-05-13 00:00:00,120,139.6875,127.65625,143.40625,140.8125,136.75,142.34375,141.34375,140.3125,142.25,140.34375,135.09375,141.46875,142.46875,139.625,135.90625,136.15625,142.375,139.75,139.21875,137.28125,142.03125,136.625,140.0,144.34375,139.53125,139.125,145.28125,141.40625,140.21875,137.59375,140.15625,134.46875,138.125,141.28125,139.09375,152.4375,132.9375,144.6875,145.15625,137.15625,137.4375,135.6875,141.34375,143.46875,141.5625,142.65625,130.34375,145.5625,137.3125,140.9375
022513,2022-05-08 00:00:00,2022-05-14 00:00:00,144,131.5625,122.28125,133.34375,132.90625,134.375,132.8125,133.75,131.84375,133.21875,132.25,131.625,132.65625,131.71875,132.5,132.0,131.3125,130.75,132.5,130.59375,133.1875,132.71875,130.625,131.75,134.28125,129.0625,131.25,133.5,131.4375,134.5625,134.875,131.59375,126.40625,130.375,135.71875,133.625,149.1875,130.28125,136.15625,137.1875,132.15625,128.9375,128.9375,132.53125,133.0625,131.5,135.1875,131.78125,137.6875,128.5625,134.53125
022513,2022-05-09 00:00:00,2022-05-10 00:00:00,24,100.0625,106.03125,104.46875,102.4375,104.09375,98.0625,99.5,101.21875,104.71875,103.0,102.0625,103.71875,102.6875,100.5,103.875,102.8125,103.1875,100.9375,103.03125,103.75,105.03125,102.9375,106.25,103.25,102.96875,104.46875,104.46875,104.3125,99.53125,102.46875,100.09375,104.8125,99.8125,102.75,102.3125,103.875,101.5625,101.28125,100.53125,101.6875,105.5625,100.625,102.1875,102.34375,99.90625,101.5,106.1875,103.28125,101.46875,103.1875
022513,2022-05-09 00:00:00,2022-05-11 00:00:00,48,116.3125,121.9375,121.34375,119.34375,121.4375,112.28125,117.78125,117.5625,124.96875,120.96875,115.84375,115.71875,118.65625,118.65625,120.0,118.0,119.84375,121.9375,122.40625,120.71875,119.125,119.90625,126.78125,121.40625,118.78125,117.28125,118.71875,120.78125,115.25,118.53125,116.53125,119.90625,118.84375,121.3125,121.78125,117.03125,117.21875,116.6875,118.375,120.59375,125.84375,119.09375,116.8125,117.46875,113.25,116.6875,127.84375,117.9375,116.40625,118.84375
022513,2022-05-09 00:00:00,2022-05-12 00:00:00,72,131.8125,134.1875,133.84375,136.03125,137.71875,130.34375,137.90625,133.5625,139.5625,135.65625,130.8125,129.40625,133.71875,137.25,136.96875,133.0,138.34375,139.0625,138.5,135.1875,131.875,136.90625,140.96875,137.34375,134.3125,128.78125,130.09375,134.4375,132.125,132.0625,133.96875,134.59375,136.625,135.75,137.9375,133.40625,133.5,132.53125,137.03125,138.03125,141.25,135.40625,132.5,131.71875,130.0,131.71875,143.96875,131.4375,130.4375,134.625
022513,2022-05-09 00:00:00,2022-05-13 00:00:00,96,140.09375,138.4375,138.40625,139.25,141.78125,138.9375,142.21875,139.0,143.09375,139.25,134.875,134.34375,137.53125,143.875,139.6875,135.625,141.78125,141.0,141.59375,137.90625,136.34375,141.28125,142.5,142.03125,140.40625,133.875,135.4375,139.59375,139.3125,135.71875,141.1875,137.46875,142.4375,138.90625,139.875,137.90625,135.90625,137.5,142.75,143.4375,142.25,140.65625,136.875,135.78125,138.125,136.5,142.96875,135.1875,137.125,138.78125
022513,2022-05-09 00:00:00,2022-05-14 00:00:00,120,133.4375,129.0625,131.5625,130.40625,131.3125,134.90625,132.9375,132.09375,137.40625,132.75,130.28125,130.09375,130.15625,134.71875,132.0,128.65625,132.5,135.4375,131.9375,129.375,129.25,133.25,131.0,131.59375,132.5625,129.28125,130.0,132.25,135.125,128.5625,134.9375,131.0,133.25,131.4375,132.71875,131.125,129.625,130.875,136.28125,134.3125,131.6875,132.0625,130.125,128.53125,133.28125,129.4375,131.15625,127.90625,133.59375,132.03125
022513,2022-05-09 00:00:00,2022-05-15 00:00:00,144,121.25,120.65625,120.84375,121.0,120.65625,127.5,120.53125,121.90625,125.96875,121.90625,120.53125,119.65625,119.6875,121.9375,120.78125,118.1875,129.59375,122.28125,119.34375,119.0,119.71875,121.375,118.84375,120.28125,121.46875,120.375,122.15625,122.15625,126.3125,119.5625,122.0625,119.625,121.78125,121.59375,122.15625,120.3125,119.15625,123.375,125.0,122.34375,120.21875,121.03125,122.3125,119.625,122.4375,119.6875,118.0,118.0,123.0,119.6875
022513,2022-05-10 00:00:00,2022-05-11 00:00:00,24,121.03125,117.875,122.46875,119.03125,119.1875,122.0625,122.4375,120.65625,119.03125,118.9375,123.1875,120.46875,118.125,122.25,119.75,120.21875,120.4375,120.53125,119.59375,122.3125,118.8125,120.6875,121.90625,122.15625,121.53125,120.65625,119.25,116.625,121.875,117.6875,120.625,117.34375,120.75,118.28125,121.59375,124.25,123.96875,121.46875,117.4375,119.09375,122.1875,122.21875,122.90625,117.46875,124.78125,121.03125,120.8125,120.46875,116.875,120.9375
022513,2022-05-10 00:00:00,2022-05-12 00:00:00,48,132.21875,130.96875,140.25,133.9375,132.9375,137.71875,138.78125,137.46875,136.46875,134.15625,138.6875,137.0,130.21875,140.375,132.40625,134.96875,134.90625,136.4375,134.09375,139.09375,135.3125,135.75,136.90625,138.0,136.1875,135.71875,131.9375,130.4375,136.875,136.09375,134.0,133.3125,134.5625,132.9375,136.03125,140.28125,139.9375,134.65625,131.625,134.125,134.9375,141.65625,139.40625,132.0625,137.0625,136.3125,137.15625,135.6875,134.125,138.0625
022513,2022-05-10 00:00:00,2022-05-13 00:00:00,72,137.0,137.375,144.8125,135.90625,139.125,140.125,142.5625,141.28125,140.5625,136.53125,141.6875,139.25,135.53125,143.15625,136.9375,138.0,138.15625,139.5,137.40625,141.1875,138.5625,141.0,137.96875,140.0625,139.46875,137.46875,135.0625,137.15625,139.8125,141.1875,138.59375,138.65625,138.5625,137.09375,139.8125,141.125,142.78125,138.625,136.0,136.34375,136.96875,144.15625,143.34375,135.28125,137.96875,139.125,141.46875,140.78125,140.65625,141.09375
022513,2022-05-10 00:00:00,2022-05-14 00:00:00,96,129.5625,131.5,136.0,131.1875,132.40625,131.25,133.03125,132.875,132.0625,130.59375,132.25,133.0,128.9375,132.84375,131.09375,130.40625,132.15625,131.3125,131.34375,131.96875,131.59375,131.78125,130.875,131.9375,131.59375,130.65625,129.9375,130.46875,132.5625,132.125,130.59375,131.78125,131.375,131.09375,132.125,131.90625,132.375,132.25,129.53125,130.8125,130.40625,132.375,132.5,130.375,130.15625,131.15625,132.09375,130.3125,132.25,131.6875
022513,2022-05-10 00:00:00,2022-05-15 00:00:00,120,118.59375,120.65625,124.03125,120.0625,119.84375,118.9375,120.09375,121.25,123.46875,120.71875,119.71875,120.0,123.84375,120.96875,119.8125,118.90625,122.09375,119.625,119.90625,121.15625,119.5625,119.65625,119.90625,120.46875,119.65625,119.84375,119.21875,119.6875,120.3125,121.875,121.0625,120.75,120.78125,121.0,120.28125,119.40625,122.25,120.5,118.3125,119.8125,120.0,119.3125,119.53125,119.71875,119.15625,128.1875,120.3125,119.78125,121.25,119.65625
022513,2022-05-10 00:00:00,2022-05-16 00:00:00,144,117.0625,110.375,114.625,109.03125,109.03125,108.0,112.09375,110.78125,121.5,110.6875,109.15625,109.96875,119.90625,111.25,108.0625,106.84375,111.0,114.28125,119.40625,119.625,111.8125,108.78125,114.625,107.6875,109.125,109.59375,109.0,107.875,111.875,112.96875,115.34375,108.0,109.65625,128.1875,109.59375,107.84375,116.8125,109.4375,108.46875,111.28125,120.875,106.6875,108.0,117.59375,106.84375,125.53125,119.96875,108.84375,114.84375,109.1875
022513,2022-05-11 00:00:00,2022-05-12 00:00:00,24,134.8125,135.0625,135.0625,134.3125,138.0,136.09375,138.875,136.9375,135.71875,134.4375,135.8125,134.90625,137.5625,135.3125,135.5,132.78125,135.28125,138.59375,136.03125,133.96875,137.28125,136.1875,136.40625,134.96875,138.5625,136.28125,136.03125,135.9375,137.125,137.0625,137.375,135.1875,136.65625,138.46875,138.3125,135.28125,135.03125,136.1875,137.0,137.375,134.875,136.59375,136.15625,136.40625,135.71875,136.90625,134.625,136.75,135.6875,137.40625
022513,2022-05-11 00:00:00,2022-05-13 00:00:00,48,138.03125,139.6875,138.21875,138.40625,139.875,139.8125,140.84375,142.65625,140.125,139.21875,142.40625,137.5,138.25,138.09375,138.8125,136.34375,138.5625,140.15625,139.125,135.6875,140.5625,138.8125,139.375,136.4375,141.34375,139.65625,138.75,139.34375,140.1875,138.8125,139.6875,138.0,138.59375,140.8125,142.59375,138.875,139.25,137.90625,137.8125,140.59375,139.59375,139.625,139.625,141.25,140.84375,139.46875,139.46875,140.375,140.75,140.125
022513,2022-05-11 00:00:00,2022-05-14 00:00:00,72,131.8125,132.125,130.90625,132.78125,132.25,132.28125,132.40625,134.0625,133.3125,131.21875,133.0625,131.875,130.90625,132.15625,131.25,130.65625,131.53125,132.9375,131.46875,130.15625,132.96875,131.59375,132.625,130.96875,133.59375,133.21875,131.875,132.09375,131.65625,132.375,131.96875,131.25,131.15625,132.375,133.09375,131.8125,131.84375,130.46875,131.6875,132.84375,132.5,131.625,132.71875,132.84375,132.71875,132.1875,131.625,132.3125,133.125,132.25
022513,2022-05-11 00:00:00,2022-05-15 00:00:00,96,120.625,119.53125,119.34375,122.21875,120.125,122.4375,124.46875,122.03125,121.59375,121.03125,120.25,120.9375,118.84375,119.75,119.65625,120.15625,119.59375,120.71875,120.125,119.0,119.84375,120.375,120.0625,119.46875,120.34375,123.65625,122.9375,123.78125,119.5,120.15625,119.90625,120.65625,119.40625,120.3125,120.3125,121.21875,123.21875,123.25,119.5,120.5625,120.65625,120.21875,120.03125,119.84375,120.125,120.9375,120.25,120.5,120.8125,123.0
022513,2022-05-11 00:00:00,2022-05-16 00:00:00,120,113.4375,111.375,111.34375,117.90625,108.65625,113.28125,121.6875,113.28125,108.625,112.78125,107.375,111.1875,107.53125,111.125,112.78125,110.28125,107.375,108.65625,108.65625,112.40625,109.0,108.0625,111.1875,107.5625,107.5625,114.125,117.40625,116.59375,108.34375,107.65625,109.6875,109.875,109.34375,108.0,115.78125,110.375,117.75,120.625,111.25,107.8125,123.28125,111.875,108.6875,109.71875,109.875,117.75,114.625,107.21875,108.6875,114.6875
022513,2022-05-11 00:00:00,2022-05-17 00:00:00,144,116.46875,103.3125,103.5,115.53125,115.625,105.71875,118.1875,113.6875,100.625,106.15625,95.65625,105.34375,110.21875,106.875,104.875,101.375,102.1875,100.03125,117.65625,102.53125,111.3125,112.625,101.6875,99.9375,102.5625,104.625,118.53125,109.09375,103.875,96.6875,100.03125,99.625,109.90625,100.34375,111.5,103.75,110.15625,127.8125,106.75,98.0625,133.46875,104.375,97.40625,109.9375,100.34375,122.21875,122.78125,96.5,102.78125,111.0625
022513,2022-05-12 00:00:00,2022-05-13 00:00:00,24,139.71875,138.875,140.5625,140.4375,139.875,141.46875,140.28125,136.6875,138.21875,138.3125,140.125,139.28125,138.90625,139.4375,141.125,138.34375,138.125,141.0625,140.125,140.25,138.8125,140.9375,139.625,137.75,139.6875,139.5625,140.21875,139.03125,140.53125,140.53125,140.0,138.78125,140.34375,139.5625,140.90625,139.9375,138.78125,139.1875,138.78125,139.0625,137.96875,140.125,139.28125,140.53125,138.96875,139.65625,139.71875,140.8125,138.625,138.9375
022513,2022-05-12 00:00:00,2022-05-14 00:00:00,48,134.0,132.125,133.28125,133.5,133.25,133.8125,133.4375,131.53125,132.5,132.3125,133.5625,133.125,132.90625,133.65625,133.46875,132.75,132.78125,133.78125,133.3125,133.21875,132.28125,133.6875,133.21875,132.25,132.96875,131.84375,133.6875,132.15625,133.125,133.375,133.3125,132.78125,133.28125,133.1875,133.4375,133.03125,132.3125,132.375,132.25,133.0625,131.78125,132.84375,131.78125,132.90625,132.75,133.125,133.3125,133.5625,132.90625,132.5625
022513,2022-05-12 00:00:00,2022-05-15 00:00:00,72,123.0625,121.96875,121.375,121.09375,121.09375,121.75,123.96875,120.96875,121.125,120.21875,121.5625,123.1875,120.84375,122.5625,121.46875,120.65625,120.375,125.9375,121.84375,120.625,121.71875,121.84375,121.375,120.90625,121.09375,119.96875,121.3125,121.125,123.25,123.46875,121.75,121.03125,120.4375,120.84375,123.3125,122.125,120.09375,120.375,120.5,121.75,120.34375,121.375,120.1875,121.0,123.21875,122.875,121.5,121.375,120.875,120.53125
022513,2022-05-12 00:00:00,2022-05-16 00:00:00,96,113.71875,114.34375,113.125,110.3125,109.78125,112.90625,123.21875,118.125,117.03125,111.125,113.40625,116.21875,110.75,115.375,109.6875,121.78125,108.375,116.21875,111.34375,111.0,111.15625,108.21875,110.125,109.875,119.46875,119.0625,114.65625,118.03125,129.375,137.71875,112.09375,110.0625,110.09375,108.59375,123.46875,112.78125,108.4375,116.71875,112.40625,111.59375,112.875,115.84375,116.0625,112.0625,110.625,113.5,112.90625,112.0625,114.03125,113.15625
022513,2022-05-12 00:00:00,2022-05-17 00:00:00,120,113.28125,109.0625,115.3125,107.5,107.15625,104.9375,122.84375,120.21875,124.4375,107.25,108.25,111.59375,103.84375,155.21875,104.09375,129.65625,99.6875,109.1875,104.21875,105.1875,111.5,98.125,97.4375,102.875,122.21875,115.6875,114.40625,118.96875,136.25,143.4375,105.4375,101.90625,99.125,105.21875,129.3125,108.21875,98.3125,118.0,105.25,109.28125,105.40625,110.0625,114.1875,105.46875,100.96875,103.1875,110.125,106.03125,105.375,115.75
022513,2022-05-12 00:00:00,2022-05-18 00:00:00,144,113.84375,103.53125,120.09375,105.8125,114.125,102.625,116.15625,122.96875,127.71875,104.53125,105.46875,104.8125,97.0625,174.71875,96.28125,126.59375,93.625,99.90625,98.71875,101.40625,108.875,88.4375,93.09375,95.6875,120.4375,108.125,112.9375,115.53125,133.0,140.21875,96.9375,94.6875,95.4375,105.40625,126.125,103.15625,90.5,111.59375,96.15625,107.5625,97.8125,101.9375,109.5625,106.40625,94.375,95.46875,105.75,100.6875,95.1875,113.53125
022513,2022-05-13 00:00:00,2022-05-14 00:00:00,24,133.59375,133.71875,133.375,133.46875,133.75,134.03125,134.09375,133.4375,133.3125,133.40625,133.4375,133.28125,133.40625,133.71875,133.53125,133.625,133.4375,133.71875,133.5625,133.71875,133.3125,133.53125,133.53125,134.03125,133.90625,133.46875,133.5,133.34375,133.46875,133.15625,134.0625,133.71875,133.65625,133.84375,133.40625,134.0625,133.65625,133.3125,133.84375,133.375,133.5625,133.6875,134.15625,133.84375,133.71875,134.0625,133.375,133.59375,133.65625,133.46875
022513,2022-05-13 00:00:00,2022-05-15 00:00:00,48,122.46875,121.40625,120.96875,121.34375,121.03125,122.0,123.65625,122.6875,121.28125,122.4375,120.625,123.1875,122.46875,121.78125,124.125,121.53125,121.78125,121.09375,121.78125,124.625,121.3125,123.09375,120.75,127.3125,121.25,124.125,121.6875,120.5,121.0,120.65625,121.28125,121.625,121.28125,121.25,121.8125,120.6875,120.65625,123.0625,121.84375,122.21875,122.1875,121.53125,121.3125,121.96875,126.34375,121.0625,120.9375,128.125,120.6875,120.46875
022513,2022-05-13 00:00:00,2022-05-16 00:00:00,72,110.625,111.5,109.03125,108.15625,112.03125,118.65625,117.75,114.5,109.8125,109.84375,108.6875,115.96875,116.34375,112.09375,116.375,109.53125,116.09375,108.59375,115.59375,113.46875,109.96875,115.9375,109.09375,118.40625,119.5625,115.75,111.75,109.25,109.90625,110.125,107.90625,109.59375,111.625,109.875,109.15625,115.71875,109.3125,115.8125,116.75,116.1875,111.0,111.5,108.6875,111.4375,125.09375,116.65625,112.9375,126.40625,111.125,108.09375
022513,2022-05-13 00:00:00,2022-05-17 00:00:00,96,104.90625,113.21875,99.15625,100.28125,107.4375,122.5,114.0625,106.71875,103.3125,101.59375,104.25,112.65625,108.6875,107.0,115.84375,102.9375,112.0625,105.5625,114.375,115.84375,103.78125,115.21875,109.0625,118.03125,115.59375,127.65625,107.65625,100.8125,107.25,103.71875,103.125,103.3125,110.78125,112.59375,103.59375,109.46875,107.53125,117.0,116.25,112.25,108.34375,107.375,113.375,104.71875,121.71875,110.71875,109.625,121.40625,107.15625,104.78125
022513,2022-05-13 00:00:00,2022-05-18 00:00:00,120,100.0,112.625,94.875,92.9375,99.6875,122.59375,107.5,97.4375,99.4375,93.90625,98.0625,107.5,100.5625,101.625,114.46875,94.75,102.5625,109.15625,107.15625,115.71875,95.6875,116.59375,105.15625,118.375,108.71875,133.5,105.0625,95.90625,108.4375,94.9375,102.78125,103.28125,108.34375,115.75,100.5625,102.78125,106.8125,115.53125,114.59375,108.21875,100.96875,101.59375,121.75,99.84375,119.34375,105.34375,105.1875,111.34375,102.46875,102.28125
022513,2022-05-13 00:00:00,2022-05-19 00:00:00,144,91.40625,107.5,87.65625,84.96875,92.90625,115.46875,100.0625,87.96875,92.625,84.875,89.84375,99.46875,95.6875,95.96875,107.21875,85.9375,91.96875,105.0625,96.90625,106.40625,88.28125,110.75,100.65625,112.09375,100.46875,131.46875,96.03125,93.59375,102.09375,86.6875,100.21875,99.1875,101.90625,109.9375,94.96875,92.8125,103.5625,107.65625,106.0625,99.6875,91.8125,92.53125,119.1875,94.125,115.78125,98.1875,96.09375,99.90625,94.15625,93.21875
022513,2022-05-14 00:00:00,2022-05-15 00:00:00,24,120.9375,121.125,120.84375,121.21875,121.34375,121.21875,121.6875,120.875,121.03125,121.28125,120.46875,120.75,121.125,122.15625,120.875,120.9375,120.46875,120.625,120.375,120.84375,120.65625,122.71875,120.65625,120.96875,121.0,121.28125,120.46875,120.5625,120.59375,122.71875,120.875,120.40625,120.6875,122.0,122.9375,120.5,120.375,122.6875,120.71875,121.25,120.625,120.375,121.03125,123.09375,121.71875,120.96875,122.59375,121.40625,120.5625,121.375
022513,2022-05-14 00:00:00,2022-05-16 00:00:00,48,109.4375,109.5625,107.53125,110.71875,110.21875,111.28125,116.5625,108.5,113.03125,108.71875,109.34375,111.6875,108.78125,113.53125,110.65625,111.46875,110.125,110.90625,114.84375,109.75,109.9375,118.96875,108.21875,113.5625,113.1875,111.25,108.375,111.21875,110.4375,116.5,109.3125,107.4375,109.46875,111.40625,110.25,110.15625,109.8125,114.75,109.0,109.40625,108.0625,107.40625,110.03125,117.65625,112.25,109.1875,114.75,117.9375,109.71875,112.3125
022513,2022-05-14 00:00:00,2022-05-17 00:00:00,72,109.34375,133.6875,97.1875,102.9375,101.6875,107.75,119.59375,105.15625,114.3125,102.8125,111.34375,112.09375,100.34375,109.90625,112.53125,103.53125,109.90625,118.1875,137.5,111.5,102.5,115.28125,110.21875,114.75,104.53125,106.65625,101.84375,114.21875,109.125,111.59375,100.46875,100.21875,117.0,111.34375,102.75,106.5,109.03125,111.40625,101.75,110.96875,102.28125,103.15625,103.5625,109.9375,104.5,111.34375,128.53125,119.59375,114.90625,106.96875
022513,2022-05-14 00:00:00,2022-05-18 00:00:00,96,108.78125,149.125,92.15625,96.15625,95.625,103.125,121.5,104.75,112.40625,97.46875,113.875,112.0625,92.5625,106.8125,113.90625,97.21875,109.375,119.96875,150.03125,111.65625,98.90625,111.25,108.09375,107.84375,96.5,108.15625,100.40625,106.96875,103.4375,108.21875,94.71875,94.1875,119.15625,112.8125,95.0,103.625,106.3125,107.0625,96.84375,112.875,98.5625,101.8125,100.34375,101.875,98.15625,111.40625,130.84375,116.0,120.59375,100.09375
022513,2022-05-14 00:00:00,2022-05-19 00:00:00,120,100.375,145.34375,84.8125,87.65625,91.46875,95.90625,114.125,97.5625,107.25,87.15625,107.90625,103.71875,83.59375,102.25,107.15625,88.71875,102.59375,113.34375,141.28125,107.34375,92.53125,102.84375,99.15625,96.03125,88.25,105.21875,93.03125,98.125,93.5625,100.46875,87.875,86.78125,112.28125,107.21875,87.75,97.375,97.34375,97.15625,88.6875,107.21875,94.0,94.5625,92.53125,91.875,89.6875,105.4375,127.96875,104.84375,117.34375,91.0625
022513,2022-05-14 00:00:00,2022-05-20 00:00:00,144,89.75,129.625,77.3125,79.25,84.90625,85.90625,102.875,91.5,98.6875,77.53125,98.625,93.1875,74.8125,93.3125,95.65625,80.1875,91.34375,103.625,125.53125,99.15625,84.1875,91.59375,88.59375,85.09375,79.65625,98.25,83.53125,88.125,83.875,90.90625,78.75,78.75,99.71875,96.5625,84.125,90.21875,86.46875,86.375,80.71875,95.46875,86.1875,90.15625,83.4375,82.84375,79.875,96.0625,117.6875,94.4375,107.1875,82.03125
022513,2022-05-15 00:00:00,2022-05-16 00:00:00,24,113.875,114.1875,114.3125,109.375,114.78125,112.78125,112.53125,113.4375,113.25,111.4375,114.09375,110.15625,111.84375,113.71875,113.5625,113.96875,113.125,115.25,124.4375,116.5625,114.0625,113.46875,121.1875,118.9375,111.4375,109.25,114.21875,117.46875,125.09375,113.78125,114.4375,111.09375,113.65625,112.75,124.75,111.46875,113.15625,114.75,110.125,112.0,114.65625,109.1875,113.78125,110.65625,109.28125,110.8125,112.1875,114.21875,117.875,109.0
022513,2022-05-15 00:00:00,2022-05-17 00:00:00,48,113.0625,110.875,115.46875,104.90625,130.25,115.0,109.28125,113.5,113.59375,115.71875,112.9375,116.21875,113.53125,127.4375,115.0625,105.65625,117.34375,117.65625,124.78125,113.40625,123.6875,123.03125,119.84375,115.875,105.875,107.625,118.40625,126.90625,125.90625,117.9375,119.25,110.9375,112.53125,120.78125,123.6875,121.90625,115.34375,111.4375,104.46875,117.6875,117.78125,110.3125,107.53125,104.5,100.28125,112.0625,109.78125,118.625,118.59375,103.0625
022513,2022-05-15 00:00:00,2022-05-18 00:00:00,72,107.59375,106.5,112.84375,99.28125,141.1875,117.25,100.8125,107.40625,106.90625,112.84375,108.78125,115.5625,107.71875,122.125,112.21875,99.53125,113.875,113.875,119.59375,107.71875,130.53125,117.875,111.625,108.90625,99.90625,106.6875,117.4375,124.375,124.0,115.65625,112.71875,103.15625,103.0,114.65625,115.375,122.625,105.40625,103.34375,100.09375,113.875,111.5,108.90625,103.4375,99.34375,93.4375,114.21875,106.6875,113.53125,110.90625,94.75
022513,2022-05-15 00:00:00,2022-05-19 00:00:00,96,101.78125,99.40625,103.84375,92.09375,141.625,110.46875,95.03125,100.21875,99.78125,103.71875,103.21875,107.875,97.5625,112.40625,105.71875,93.1875,105.15625,107.46875,113.96875,100.5,125.15625,111.40625,102.03125,102.125,95.34375,103.125,109.78125,114.09375,118.1875,107.78125,104.6875,93.1875,97.9375,105.125,104.9375,114.625,95.90625,97.59375,98.46875,103.6875,101.46875,100.03125,96.53125,93.4375,86.5625,109.4375,102.5,103.46875,101.96875,87.5
022513,2022-05-15 00:00:00,2022-05-20 00:00:00,120,92.34375,89.375,92.0,82.5,129.21875,98.78125,85.65625,91.375,88.90625,92.4375,93.96875,97.0625,86.5625,100.75,95.125,83.59375,94.0625,96.96875,104.53125,89.84375,115.0,101.0,92.03125,92.1875,86.34375,93.28125,98.3125,101.625,108.84375,96.21875,95.84375,82.5625,88.28125,95.34375,93.8125,102.25,85.875,89.1875,90.34375,92.15625,89.65625,88.65625,88.125,84.9375,77.3125,100.5625,92.15625,93.625,91.09375,78.40625
022513,2022-05-15 00:00:00,2022-05-21 00:00:00,144,83.0,80.03125,82.75,78.75,117.71875,88.21875,80.15625,81.46875,85.03125,81.75,83.3125,87.25,80.21875,89.6875,83.78125,73.5,83.59375,89.375,92.71875,80.5,101.71875,94.125,82.75,81.53125,76.3125,82.90625,89.09375,89.5625,99.4375,84.5625,84.15625,72.5,78.625,84.46875,84.46875,89.40625,78.0625,79.15625,79.84375,82.8125,79.96875,80.28125,83.375,74.90625,68.625,87.3125,81.28125,84.0625,81.71875,69.59375
022513,2022-05-16 00:00:00,2022-05-17 00:00:00,24,114.84375,116.65625,112.40625,115.15625,112.1875,113.46875,115.625,111.03125,112.25,120.46875,117.84375,113.3125,113.25,113.15625,119.1875,110.21875,115.0,109.40625,115.5,119.75,112.5625,115.34375,112.84375,116.625,113.53125,108.03125,109.5,116.5,121.03125,111.78125,117.4375,119.21875,113.46875,109.9375,115.15625,110.0,112.1875,113.0625,117.1875,112.3125,113.3125,118.5625,112.21875,110.59375,109.0,116.71875,112.53125,108.78125,112.40625,115.03125
022513,2022-05-16 00:00:00,2022-05-18 00:00:00,48,108.46875,110.53125,106.09375,107.8125,104.71875,109.90625,111.6875,105.59375,104.125,117.15625,114.5,107.875,108.125,106.40625,114.90625,102.78125,109.28125,102.1875,111.5,117.46875,106.125,107.1875,107.1875,110.375,107.8125,103.4375,104.3125,109.5,118.84375,106.90625,112.9375,116.15625,106.6875,102.40625,107.0625,106.46875,108.375,108.625,112.75,103.375,104.34375,114.375,104.65625,102.21875,103.28125,112.375,106.53125,102.375,106.1875,110.84375
022513,2022-05-16 00:00:00,2022-05-19 00:00:00,72,100.25,102.71875,101.40625,103.1875,96.59375,101.375,103.34375,98.53125,94.8125,108.96875,107.59375,98.4375,103.0625,99.40625,105.84375,94.875,102.75,94.90625,103.78125,111.875,99.8125,98.5,99.59375,102.53125,97.46875,95.1875,99.65625,100.90625,109.34375,100.59375,107.375,108.6875,99.4375,93.15625,102.0625,102.21875,103.21875,99.65625,107.0,92.6875,97.6875,107.90625,99.90625,97.0,94.90625,104.84375,100.3125,94.5625,98.03125,104.5
022513,2022-05-16 00:00:00,2022-05-20 00:00:00,96,90.40625,94.5,93.21875,94.84375,88.21875,91.1875,95.59375,89.4375,85.125,97.625,97.84375,90.125,94.59375,89.28125,94.96875,85.15625,94.53125,84.8125,92.40625,104.15625,90.65625,88.71875,90.15625,93.03125,86.375,84.71875,90.53125,90.75,96.78125,91.5,98.1875,97.40625,89.71875,82.78125,94.25,93.625,93.59375,89.9375,95.6875,82.90625,90.3125,96.5,92.125,92.03125,84.875,95.5,92.5625,85.90625,90.15625,95.375
022513,2022-05-16 00:00:00,2022-05-21 00:00:00,120,80.8125,86.0,83.1875,84.875,79.46875,82.40625,87.15625,82.25,74.78125,86.625,89.34375,80.84375,84.875,81.03125,83.3125,80.09375,86.34375,75.625,85.8125,93.375,81.0,78.5625,81.21875,82.125,76.75,74.71875,80.34375,85.25,85.25,83.03125,88.96875,87.625,78.9375,73.375,87.25,84.6875,82.5625,78.34375,86.46875,73.59375,80.8125,85.40625,87.5625,87.125,85.25,85.21875,81.59375,76.59375,85.375,90.15625
022513,2022-05-16 00:00:00,2022-05-22 00:00:00,144,80.71875,85.34375,77.25,84.21875,72.6875,77.875,80.78125,86.4375,73.75,80.21875,85.4375,77.03125,77.15625,76.375,76.75,87.5,83.0625,69.78125,82.34375,88.28125,76.84375,74.71875,70.625,79.625,73.25,69.34375,72.9375,88.21875,84.125,81.40625,91.6875,86.71875,77.40625,73.5,88.28125,75.53125,85.59375,71.375,89.0625,64.34375,76.125,78.53125,92.59375,90.03125,85.8125,78.5625,76.9375,70.34375,79.34375,91.65625
022513,2022-05-17 00:00:00,2022-05-18 00:00:00,24,107.96875,107.0625,108.78125,105.375,107.21875,108.46875,108.46875,108.90625,106.34375,107.5,106.15625,106.8125,106.0,105.71875,107.0625,106.1875,107.53125,105.09375,104.1875,105.4375,107.71875,107.25,107.9375,111.96875,109.53125,105.34375,106.90625,106.40625,105.96875,110.875,105.375,108.3125,107.03125,105.96875,110.03125,107.0,107.53125,106.03125,106.125,105.59375,106.625,106.09375,104.9375,107.625,106.1875,104.6875,105.5625,106.9375,105.34375,109.78125
